Date,Open,High,Low,Close,Volume,MarketCap,UsdPrice,AtoRate,AudPrice
5/11/2016,703.53,707.51,697.74,703.42,53752300.00,11227200000.00,703.42,,
4/11/2016,689.12,706.93,685.56,703.24,99907700.00,10996400000.00,703.24,,
3/11/2016,742.35,745.77,678.16,688.70,172808000.00,11844300000.00,688.7,,
2/11/2016,730.07,740.83,722.35,740.83,84865200.00,11647200000.00,740.83,,
1/11/2016,701.34,736.45,701.34,729.79,130527000.00,11187700000.00,729.79,,
31/10/2016,702.64,709.29,691.68,700.97,97064400.00,11207200000.00,700.97,,
30/10/2016,714.12,714.12,696.48,701.86,100665000.00,11388800000.00,701.86,,
29/10/2016,690.29,720.40,690.05,714.48,134761000.00,11007600000.00,714.48,,
28/10/2016,688.00,690.44,684.16,689.65,81145500.00,10969800000.00,689.65,,
27/10/2016,678.21,688.59,678.04,688.31,96105300.00,10812500000.00,688.31,,
26/10/2016,657.68,679.73,657.68,678.30,88877100.00,10484000000.00,678.3,,
25/10/2016,654.00,664.42,653.70,657.59,90378800.00,10424300000.00,657.59,,
24/10/2016,657.16,657.25,652.60,653.76,62218200.00,10473500000.00,653.76,,
23/10/2016,657.62,661.13,653.89,657.07,54474600.00,10479700000.00,657.07,,
22/10/2016,633.14,658.20,632.85,657.29,78556500.00,10088400000.00,657.29,,
21/10/2016,630.83,634.09,630.69,632.83,55951000.00,10050300000.00,632.83,,
20/10/2016,630.66,631.92,628.26,630.86,56957300.00,10046700000.00,630.86,,
19/10/2016,638.13,638.87,628.01,630.52,69381700.00,10164800000.00,630.52,,
18/10/2016,639.41,640.74,636.00,637.96,65546700.00,10184000000.00,637.96,,
17/10/2016,641.82,642.33,638.66,639.19,58063600.00,10221300000.00,639.19,,
16/10/2016,639.08,642.90,638.90,641.63,40298100.00,10176800000.00,641.63,,
15/10/2016,640.31,642.10,637.39,638.65,39035400.00,10195200000.00,638.65,,
14/10/2016,637.01,641.29,637.01,640.38,58144600.00,10141600000.00,640.38,,
13/10/2016,636.03,638.83,635.03,636.79,61620700.00,10125100000.00,636.79,,
12/10/2016,640.87,641.34,635.97,636.19,92370200.00,10201000000.00,636.19,,
11/10/2016,619.24,642.08,618.50,641.07,103590000.00,9855650000.00,641.07,,
10/10/2016,616.82,621.32,616.20,618.99,67481100.00,9816270000.00,618.99,,
9/10/2016,619.17,619.20,616.61,616.75,39243400.00,9852480000.00,616.75,,
8/10/2016,617.34,619.85,617.34,619.11,42345900.00,9822100000.00,619.11,,
7/10/2016,612.61,617.91,611.82,617.12,64071400.00,9745740000.00,617.12,,
6/10/2016,612.47,613.82,611.47,613.02,56812100.00,9742370000.00,613.02,,
5/10/2016,610.22,613.81,609.62,612.51,68077500.00,9705320000.00,612.51,,
4/10/2016,612.05,612.05,609.48,610.20,49801600.00,9733330000.00,610.2,,
3/10/2016,610.97,612.57,610.46,612.13,46798300.00,9714980000.00,612.13,,
2/10/2016,613.95,614.01,609.68,610.89,39249800.00,9761330000.00,610.89,,
1/10/2016,609.93,615.24,609.93,613.98,56357000.00,9696280000.00,613.98,,
30/09/2016,605.72,609.74,604.14,609.74,56122400.00,9628250000.00,609.74,,
29/09/2016,605.02,606.82,604.85,605.69,55658600.00,9616160000.00,605.69,,
28/09/2016,606.24,606.59,604.61,604.73,48722600.00,9634530000.00,604.73,,
27/09/2016,608.02,608.25,604.11,606.17,49422400.00,9661590000.00,606.17,,
26/09/2016,600.81,608.14,600.35,608.04,59153800.00,9545830000.00,608.04,,
25/09/2016,602.75,603.38,599.71,600.83,33977800.00,9575360000.00,600.83,,
24/09/2016,602.96,604.58,602.05,602.63,35359500.00,9577520000.00,602.63,,
23/09/2016,596.20,603.21,595.79,602.84,51067000.00,9469130000.00,602.84,,
22/09/2016,597.28,598.49,596.21,596.30,67085300.00,9485280000.00,596.3,,
21/09/2016,603.59,603.59,595.88,597.15,82776200.00,9584260000.00,597.15,,
20/09/2016,609.25,609.53,607.94,608.31,72710900.00,9673140000.00,608.31,,
19/09/2016,609.87,610.93,608.27,609.23,54796400.00,9681960000.00,609.23,,
18/09/2016,606.28,610.16,605.86,609.87,48679400.00,9623950000.00,609.87,,
17/09/2016,607.22,607.86,605.19,605.98,37140300.00,9637600000.00,605.98,,
16/09/2016,607.25,609.26,606.74,606.97,64963400.00,9637020000.00,606.97,,
15/09/2016,610.59,611.09,607.16,607.16,59464600.00,9688940000.00,607.16,,
14/09/2016,608.84,611.95,608.41,610.68,47877700.00,9660080000.00,610.68,,
13/09/2016,608.03,611.19,606.93,609.24,86920600.00,9645930000.00,609.24,,
12/09/2016,607.01,608.46,605.41,608.24,72812300.00,9628560000.00,608.24,,
11/09/2016,623.42,628.82,600.51,606.72,73610800.00,9887780000.00,606.72,,
10/09/2016,622.93,625.10,622.40,623.51,45016800.00,9878730000.00,623.51,,
9/09/2016,626.35,626.83,620.26,622.86,64550200.00,9931980000.00,622.86,,
8/09/2016,614.64,628.77,613.84,626.32,86713000.00,9745120000.00,626.32,,
7/09/2016,610.57,614.55,608.51,614.54,75032400.00,9679610000.00,614.54,,
6/09/2016,606.51,610.83,605.09,610.44,78529100.00,9614140000.00,610.44,,
5/09/2016,608.99,609.06,602.24,606.59,82446800.00,9652490000.00,606.59,,
4/09/2016,598.59,611.84,596.85,608.63,97942900.00,9486370000.00,608.63,,
3/09/2016,575.56,599.50,574.06,598.21,159014000.00,9120440000.00,598.21,,
2/09/2016,572.41,575.64,570.81,575.54,79910800.00,9069550000.00,575.54,,
1/09/2016,575.55,576.31,571.81,572.30,76923400.00,9118280000.00,572.3,,
31/08/2016,577.59,577.86,573.64,575.47,75840900.00,9149730000.00,575.47,,
30/08/2016,574.11,578.36,574.11,577.50,70342400.00,9093530000.00,577.5,,
29/08/2016,574.07,576.28,573.47,574.11,110398000.00,9091830000.00,574.11,,
28/08/2016,569.83,574.04,569.74,573.91,86301600.00,9023610000.00,573.91,,
27/08/2016,579.45,579.85,568.63,569.95,59698300.00,9174990000.00,569.95,,
26/08/2016,577.75,580.62,576.86,579.65,48856800.00,9147170000.00,579.65,,
25/08/2016,580.18,580.45,575.17,577.76,136130000.00,9184700000.00,577.76,,
24/08/2016,583.41,583.59,579.86,580.18,56328200.00,9234800000.00,580.18,,
23/08/2016,586.77,589.47,581.63,583.42,85349200.00,9286930000.00,583.42,,
22/08/2016,581.31,588.45,580.59,586.75,72844000.00,9199410000.00,586.75,,
21/08/2016,581.94,584.16,580.22,581.31,38299400.00,9208210000.00,581.31,,
20/08/2016,576.08,582.82,575.46,581.70,45301400.00,9114500000.00,581.7,,
19/08/2016,574.34,578.24,574.18,575.63,50631600.00,9085820000.00,575.63,,
18/08/2016,573.71,577.79,573.43,574.32,59896600.00,9074760000.00,574.32,,
17/08/2016,577.76,580.89,571.43,573.22,54443000.00,9138030000.00,573.22,,
16/08/2016,567.24,581.74,566.72,577.44,58405200.00,8970770000.00,577.44,,
15/08/2016,570.49,573.58,563.24,567.24,57262300.00,9021180000.00,567.24,,
14/08/2016,585.59,585.67,564.78,570.47,60851100.00,9258730000.00,570.47,,
13/08/2016,587.36,589.77,584.98,585.59,43563000.00,9285530000.00,585.59,,
12/08/2016,588.80,589.91,583.81,587.56,69218000.00,9307250000.00,587.56,,
11/08/2016,592.12,597.54,589.12,589.12,74514400.00,9358770000.00,589.12,,
10/08/2016,587.65,599.98,586.37,592.10,102905000.00,9286960000.00,592.1,,
9/08/2016,591.04,591.09,584.79,587.80,92228100.00,9339660000.00,587.8,,
8/08/2016,592.74,592.99,588.05,591.05,61194100.00,9365440000.00,591.05,,
7/08/2016,587.77,597.51,586.82,592.69,82398400.00,9285940000.00,592.69,,
6/08/2016,575.03,588.40,569.47,587.78,80797300.00,9083510000.00,587.78,,
5/08/2016,578.28,578.28,569.98,575.04,66127900.00,9133690000.00,575.04,,
4/08/2016,566.33,579.50,565.78,578.29,125292000.00,8943870000.00,578.29,,
3/08/2016,548.66,573.36,541.55,566.36,207982000.00,8663670000.00,566.36,,
2/08/2016,606.40,612.85,531.33,547.47,330933000.00,9574320000.00,547.47,,
1/08/2016,624.60,626.12,605.88,606.27,121887000.00,9860620000.00,606.27,,
31/07/2016,655.10,655.29,624.37,624.68,110818000.00,10340900000.00,624.68,,
30/07/2016,657.01,658.22,654.21,655.05,38456100.00,10370100000.00,655.05,,
29/07/2016,655.11,657.80,654.79,656.99,60703500.00,10338900000.00,656.99,,
28/07/2016,654.49,657.60,654.49,655.04,86428400.00,10328100000.00,655.04,,
27/07/2016,651.63,657.46,648.45,654.35,147461000.00,10281900000.00,654.35,,
26/07/2016,654.23,656.23,645.88,651.78,225135000.00,10321900000.00,651.78,,
25/07/2016,661.26,661.83,653.40,654.10,78176500.00,10431900000.00,654.1,,
24/07/2016,655.41,663.11,652.79,661.29,118184000.00,10338600000.00,661.29,,
23/07/2016,650.73,656.37,648.52,655.56,69532200.00,10263700000.00,655.56,,
22/07/2016,664.92,666.58,646.72,650.62,134169000.00,10486600000.00,650.62,,
21/07/2016,665.23,666.22,660.42,665.01,60491800.00,10490300000.00,665.01,,
20/07/2016,672.81,672.93,663.36,665.69,94636400.00,10608600000.00,665.69,,
19/07/2016,672.74,673.28,667.63,672.86,61203300.00,10606500000.00,672.86,,
18/07/2016,679.81,681.56,668.63,673.11,69465000.00,10716800000.00,673.11,,
17/07/2016,661.99,682.37,661.99,679.46,74407900.00,10434700000.00,679.46,,
16/07/2016,663.78,666.46,659.33,660.77,50330200.00,10461700000.00,660.77,,
15/07/2016,659.17,667.08,659.04,663.26,81673100.00,10387900000.00,663.26,,
14/07/2016,652.92,662.90,652.92,658.08,98511400.00,10288400000.00,658.08,,
13/07/2016,664.80,668.70,654.47,654.47,131449000.00,10474500000.00,654.47,,
12/07/2016,648.28,675.26,646.78,664.55,138173000.00,10213100000.00,664.55,,
11/07/2016,648.48,659.63,644.98,647.66,107910000.00,10215200000.00,647.66,,
10/07/2016,650.60,652.29,641.26,649.36,102532000.00,10247300000.00,649.36,,
9/07/2016,666.38,666.38,633.40,650.96,180536000.00,10493800000.00,650.96,,
8/07/2016,640.69,666.71,636.47,666.52,141970000.00,10086900000.00,666.52,,
7/07/2016,678.09,682.43,611.83,640.56,258091000.00,10673400000.00,640.56,,
6/07/2016,670.42,681.90,670.42,677.33,134961000.00,10550300000.00,677.33,,
5/07/2016,683.21,683.49,665.07,670.63,130476000.00,10749100000.00,670.63,,
4/07/2016,658.80,683.66,650.51,683.66,92008400.00,10362700000.00,683.66,,
3/07/2016,704.97,704.97,649.01,658.66,129512000.00,11086100000.00,658.66,,
2/07/2016,676.73,703.70,676.40,703.70,112354000.00,10639600000.00,703.7,,
1/07/2016,672.52,686.15,669.59,676.30,134431000.00,10570600000.00,676.3,,
30/06/2016,640.59,675.40,636.61,673.34,138980000.00,10066400000.00,673.34,,
29/06/2016,644.12,644.68,628.28,639.89,142456000.00,10119600000.00,639.89,,
28/06/2016,658.10,659.25,637.77,647.00,138385000.00,10336800000.00,647,,
27/06/2016,629.35,655.28,620.52,655.28,122134000.00,9882840000.00,655.28,,
26/06/2016,665.93,665.98,616.93,629.37,109225000.00,10454900000.00,629.37,,
25/06/2016,665.28,691.73,646.56,665.12,126656000.00,10442000000.00,665.12,,
24/06/2016,625.58,681.73,625.27,665.30,224317000.00,9816730000.00,665.3,,
23/06/2016,597.44,629.33,558.14,623.98,253462000.00,9373190000.00,623.98,,
22/06/2016,665.92,678.67,587.48,596.12,266393000.00,10445300000.00,596.12,,
21/06/2016,735.88,735.88,639.07,666.65,309944000.00,11540000000.00,666.65,,
20/06/2016,763.93,764.08,732.73,737.23,174511000.00,11976700000.00,737.23,,
19/06/2016,756.69,766.62,745.63,763.78,136185000.00,11859800000.00,763.78,,
18/06/2016,748.76,777.99,733.93,756.23,252718000.00,11732600000.00,756.23,,
17/06/2016,768.49,775.36,716.56,748.91,363321000.00,12038900000.00,748.91,,
16/06/2016,696.52,773.72,696.52,766.31,271634000.00,10908900000.00,766.31,,
15/06/2016,685.69,696.30,672.56,694.47,99223800.00,10736600000.00,694.47,,
14/06/2016,704.50,704.50,662.80,685.56,186694000.00,11028900000.00,685.56,,
13/06/2016,671.65,716.00,664.49,704.38,243295000.00,10511900000.00,704.38,,
12/06/2016,609.68,684.84,607.04,672.78,277085000.00,9539850000.00,672.78,,
11/06/2016,578.67,607.12,578.67,606.73,82357000.00,9052360000.00,606.73,,
10/06/2016,575.84,579.13,573.33,577.47,66991900.00,9005920000.00,577.47,,
9/06/2016,582.20,582.20,570.95,574.63,71301000.00,9103080000.00,574.63,,
8/06/2016,577.17,582.84,573.13,581.65,80265800.00,9022250000.00,581.65,,
7/06/2016,585.45,590.26,567.51,576.60,107770000.00,9149580000.00,576.6,,
6/06/2016,574.60,586.47,574.60,585.54,72138900.00,8977700000.00,585.54,,
5/06/2016,573.31,582.81,569.18,574.98,68874100.00,8955060000.00,574.98,,
4/06/2016,569.71,590.13,564.24,572.73,94925300.00,8897080000.00,572.73,,
3/06/2016,537.68,574.64,536.92,569.19,122020000.00,8395070000.00,569.19,,
2/06/2016,536.52,540.35,533.08,537.97,60378200.00,8375000000.00,537.97,,
1/06/2016,531.11,543.08,525.64,536.92,86061800.00,8288680000.00,536.92,,
31/05/2016,534.19,546.62,520.66,531.39,138450000.00,8335100000.00,531.39,,
30/05/2016,528.47,544.35,522.96,533.86,87958700.00,8243960000.00,533.86,,
29/05/2016,527.48,553.96,512.18,526.23,148737000.00,8226500000.00,526.23,,
28/05/2016,473.03,533.47,472.70,530.04,181199000.00,7375780000.00,530.04,,
27/05/2016,453.52,478.15,453.52,473.46,164781000.00,7070010000.00,473.46,,
26/05/2016,449.67,453.64,447.90,453.38,65203800.00,7008500000.00,453.38,,
25/05/2016,446.06,450.30,446.06,449.60,65231000.00,6950690000.00,449.6,,
24/05/2016,444.29,447.10,443.93,445.98,65783100.00,6921460000.00,445.98,,
23/05/2016,439.35,444.35,438.82,444.16,50582500.00,6842470000.00,444.16,,
22/05/2016,443.22,443.43,439.04,439.32,39657600.00,6900700000.00,439.32,,
21/05/2016,442.97,443.78,441.71,443.19,42762300.00,6895230000.00,443.19,,
20/05/2016,437.79,444.05,437.39,442.68,81987900.00,6813080000.00,442.68,,
19/05/2016,454.52,454.63,438.72,438.72,96027400.00,7072090000.00,438.72,,
18/05/2016,453.69,456.00,453.30,454.62,86850100.00,7057390000.00,454.62,,
17/05/2016,454.01,455.07,453.61,453.78,64100300.00,7060730000.00,453.78,,
16/05/2016,457.59,458.20,452.95,454.16,59171500.00,7114740000.00,454.16,,
15/05/2016,455.76,458.69,455.46,457.57,28514000.00,7084760000.00,457.57,,
14/05/2016,455.82,456.84,454.79,455.67,37209000.00,7084100000.00,455.67,,
13/05/2016,454.85,457.06,453.45,455.67,60845000.00,7067270000.00,455.67,,
12/05/2016,452.45,454.95,449.25,454.77,59849300.00,7028330000.00,454.77,,
11/05/2016,450.86,454.58,450.86,452.73,50605200.00,7002230000.00,452.73,,
10/05/2016,460.52,461.93,448.95,450.90,58956100.00,7150370000.00,450.9,,
9/05/2016,458.21,462.48,456.53,460.48,55493100.00,7112510000.00,460.48,,
8/05/2016,458.43,459.42,455.98,458.55,40315000.00,7114060000.00,458.55,,
7/05/2016,459.64,460.68,457.32,458.54,38364500.00,7131120000.00,458.54,,
6/05/2016,447.94,461.38,447.07,459.60,72796800.00,6947800000.00,459.6,,
5/05/2016,446.71,448.51,445.88,447.98,50440800.00,6926990000.00,447.98,,
4/05/2016,450.18,450.38,445.63,446.72,50407300.00,6978950000.00,446.72,,
3/05/2016,444.73,451.10,442.62,450.30,59366400.00,6892690000.00,450.3,,
2/05/2016,451.93,452.45,441.78,444.67,92127000.00,7002610000.00,444.67,,
1/05/2016,448.48,452.48,447.93,451.88,40660100.00,6947430000.00,451.88,,
30/04/2016,455.18,455.59,447.70,448.32,69322600.00,7049460000.00,448.32,,
29/04/2016,449.41,455.38,446.02,455.10,49258500.00,6958330000.00,455.1,,
28/04/2016,445.04,449.55,436.65,449.01,74064700.00,6889170000.00,449.01,,
27/04/2016,466.26,467.08,444.13,444.69,93564900.00,7216190000.00,444.69,,
26/04/2016,461.65,467.97,461.62,466.09,78971900.00,7143060000.00,466.09,,
25/04/2016,459.12,466.62,453.59,461.43,87091800.00,7102490000.00,461.43,,
24/04/2016,450.56,460.15,448.93,458.56,68198400.00,6968570000.00,458.56,,
23/04/2016,445.86,450.28,444.33,450.28,50485400.00,6894280000.00,450.28,,
22/04/2016,449.69,449.81,444.15,445.74,58804400.00,6951860000.00,445.74,,
21/04/2016,441.42,450.55,440.95,449.43,68204700.00,6822320000.00,449.43,,
20/04/2016,435.32,443.05,434.41,441.39,72890100.00,6726370000.00,441.39,,
19/04/2016,428.70,436.02,428.10,435.51,52810500.00,6622450000.00,435.51,,
18/04/2016,427.61,429.27,427.09,428.59,55670900.00,6604150000.00,428.59,,
17/04/2016,430.64,431.37,426.08,427.40,52125900.00,6649170000.00,427.4,,
16/04/2016,429.58,432.63,428.98,430.57,39392800.00,6631310000.00,430.57,,
15/04/2016,424.43,429.93,424.43,429.71,54801500.00,6550350000.00,429.71,,
14/04/2016,423.94,425.37,423.01,424.28,45281000.00,6541030000.00,424.28,,
13/04/2016,425.63,426.66,422.92,423.73,69060400.00,6565470000.00,423.73,,
12/04/2016,422.84,427.28,422.84,425.19,70728800.00,6520870000.00,425.19,,
11/04/2016,421.87,422.74,420.53,422.48,50747500.00,6504290000.00,422.48,,
10/04/2016,419.59,422.44,419.26,421.56,73478600.00,6467330000.00,421.56,,
9/04/2016,420.81,420.89,416.52,419.41,49792700.00,6484410000.00,419.41,,
8/04/2016,422.91,425.36,419.64,420.35,63454700.00,6515190000.00,420.35,,
7/04/2016,423.62,423.66,420.52,422.75,57858600.00,6524680000.00,422.75,,
6/04/2016,424.28,424.53,422.73,423.41,59091000.00,6533260000.00,423.41,,
5/04/2016,421.02,424.26,420.61,424.03,60718000.00,6481350000.00,424.03,,
4/04/2016,421.30,422.34,419.60,421.44,50634300.00,6483910000.00,421.44,,
3/04/2016,421.17,421.58,419.70,420.90,38053700.00,6480470000.00,420.9,,
2/04/2016,418.42,422.08,418.42,420.87,45681200.00,6436700000.00,420.87,,
1/04/2016,416.76,418.17,415.83,417.96,51235700.00,6409540000.00,417.96,,
31/03/2016,415.26,418.37,415.26,416.73,60215200.00,6385140000.00,416.73,,
30/03/2016,416.83,416.83,412.50,414.82,66034100.00,6407840000.00,414.82,,
29/03/2016,424.30,426.20,412.68,416.52,75411500.00,6521010000.00,416.52,,
28/03/2016,426.55,426.86,423.29,424.23,68522800.00,6553700000.00,424.23,,
27/03/2016,418.14,428.80,417.71,426.77,71229400.00,6423040000.00,426.77,,
26/03/2016,417.37,418.99,416.26,417.95,44650400.00,6409500000.00,417.95,,
25/03/2016,416.51,418.08,415.56,417.18,52560000.00,6394850000.00,417.18,,
24/03/2016,418.42,418.68,415.49,416.39,68346700.00,6422730000.00,416.39,,
23/03/2016,418.16,419.27,417.36,418.04,61444200.00,6417130000.00,418.04,,
22/03/2016,413.13,418.38,412.53,418.09,66813300.00,6338430000.00,418.09,,
21/03/2016,413.42,413.42,410.38,413.31,61655400.00,6341380000.00,413.31,,
20/03/2016,410.40,414.63,410.40,413.76,45947900.00,6293610000.00,413.76,,
19/03/2016,409.27,410.98,407.23,410.44,58423000.00,6274790000.00,410.44,,
18/03/2016,420.55,420.55,406.14,409.55,104940000.00,6446330000.00,409.55,,
17/03/2016,417.89,421.00,417.89,420.62,83528600.00,6404130000.00,420.62,,
16/03/2016,416.89,417.69,415.91,417.01,65185800.00,6387190000.00,417.01,,
15/03/2016,416.39,418.13,414.99,416.83,66781700.00,6377870000.00,416.83,,
14/03/2016,414.20,416.68,414.20,416.44,95259400.00,6342780000.00,416.44,,
13/03/2016,411.65,416.60,411.64,414.07,74322800.00,6302330000.00,414.07,,
12/03/2016,421.61,421.80,410.09,411.62,92712900.00,6453260000.00,411.62,,
11/03/2016,417.24,423.93,417.01,421.69,73969700.00,6384740000.00,421.69,,
10/03/2016,414.74,417.51,413.25,417.13,81022900.00,6344960000.00,417.13,,
9/03/2016,413.89,416.03,411.61,414.86,70012300.00,6330230000.00,414.86,,
8/03/2016,414.47,416.24,411.09,413.97,70311700.00,6337370000.00,413.97,,
7/03/2016,407.76,415.92,406.31,414.32,85762400.00,6233430000.00,414.32,,
6/03/2016,400.53,411.91,395.78,407.71,91212500.00,6121400000.00,407.71,,
5/03/2016,410.78,411.26,394.04,400.57,135385000.00,6276610000.00,400.57,,
4/03/2016,421.84,425.18,410.94,410.94,90856100.00,6443890000.00,410.94,,
3/03/2016,423.91,425.37,419.41,421.65,100484000.00,6474150000.00,421.65,,
2/03/2016,435.13,435.92,423.99,423.99,74955300.00,6643810000.00,423.99,,
1/03/2016,437.92,439.65,432.32,435.12,74895800.00,6684800000.00,435.12,,
29/02/2016,433.44,441.51,431.69,437.70,60694700.00,6614980000.00,437.7,,
28/02/2016,432.57,435.68,423.82,433.50,53033400.00,6600310000.00,433.5,,
27/02/2016,432.84,434.23,428.10,432.52,41893600.00,6602810000.00,432.52,,
26/02/2016,424.63,432.15,421.62,432.15,61486000.00,6476080000.00,432.15,,
25/02/2016,425.04,427.72,420.42,424.54,70798000.00,6480650000.00,424.54,,
24/02/2016,420.96,425.55,413.91,424.96,67743700.00,6417190000.00,424.96,,
23/02/2016,438.26,439.86,417.82,420.74,85244900.00,6679400000.00,420.74,,
22/02/2016,438.99,439.05,432.92,437.75,85385200.00,6689200000.00,437.75,,
21/02/2016,437.77,448.05,429.08,438.80,89820700.00,6669260000.00,438.8,,
20/02/2016,421.60,441.98,421.60,437.16,93992100.00,6421310000.00,437.16,,
19/02/2016,422.73,423.10,417.60,420.79,55711300.00,6436980000.00,420.79,,
18/02/2016,416.57,426.00,415.64,422.37,76752600.00,6341430000.00,422.37,,
17/02/2016,407.66,421.17,406.78,416.32,83193600.00,6204150000.00,416.32,,
16/02/2016,401.43,408.95,401.43,407.49,73093100.00,6108040000.00,407.49,,
15/02/2016,407.57,410.38,397.75,400.19,74070500.00,6199850000.00,400.19,,
14/02/2016,392.93,407.23,392.93,407.23,74469800.00,5975580000.00,407.23,,
13/02/2016,384.64,391.86,384.64,391.86,61911700.00,5847990000.00,391.86,,
12/02/2016,379.69,384.95,379.60,384.26,67042800.00,5771040000.00,384.26,,
11/02/2016,382.11,383.13,376.40,379.65,74375600.00,5806110000.00,379.65,,
10/02/2016,376.15,385.48,375.78,381.65,85130900.00,5713880000.00,381.65,,
9/02/2016,373.42,377.25,372.90,376.03,55318500.00,5670880000.00,376.03,,
8/02/2016,376.76,379.88,373.33,373.45,47671100.00,5720100000.00,373.45,,
7/02/2016,376.51,380.87,374.90,376.62,37076300.00,5714760000.00,376.62,,
6/02/2016,386.59,386.63,372.39,376.52,49249300.00,5865740000.00,376.52,,
5/02/2016,388.90,391.09,385.57,386.55,43825000.00,5898960000.00,386.55,,
4/02/2016,370.17,391.61,369.99,389.59,69285500.00,5613380000.00,389.59,,
3/02/2016,374.65,374.95,368.05,369.95,45933400.00,5679530000.00,369.95,,
2/02/2016,372.92,375.88,372.92,374.45,40378700.00,5651690000.00,374.45,,
1/02/2016,369.35,378.07,367.96,373.06,51656700.00,5596090000.00,373.06,,
31/01/2016,378.29,380.35,367.84,368.77,37894300.00,5729870000.00,368.77,,
30/01/2016,378.87,380.92,376.49,378.26,30284400.00,5736760000.00,378.26,,
29/01/2016,380.11,384.38,365.45,379.47,86125300.00,5753970000.00,379.47,,
28/01/2016,395.15,395.50,379.74,380.29,59247900.00,5980180000.00,380.29,,
27/01/2016,392.44,396.84,391.78,394.97,47424400.00,5937780000.00,394.97,,
26/01/2016,392.00,397.77,390.58,392.15,58147000.00,5929520000.00,392.15,,
25/01/2016,402.32,402.32,388.55,391.73,59062400.00,6083900000.00,391.73,,
24/01/2016,388.10,405.49,387.51,402.97,54824800.00,5867300000.00,402.97,,
23/01/2016,382.43,394.54,381.98,387.49,56247400.00,5779890000.00,387.49,,
22/01/2016,409.75,410.41,375.28,382.49,91546600.00,6190940000.00,382.49,,
21/01/2016,419.63,422.88,406.30,410.26,68338000.00,6338800000.00,410.26,,
20/01/2016,379.74,425.27,376.60,420.23,121720000.00,5734760000.00,420.23,,
19/01/2016,387.03,387.73,378.97,380.15,46819800.00,5843510000.00,380.15,,
18/01/2016,381.73,388.10,376.67,387.17,54403900.00,5761940000.00,387.17,,
17/01/2016,387.15,390.97,380.09,382.30,45319600.00,5842270000.00,382.3,,
16/01/2016,365.07,390.56,354.91,387.54,120352000.00,5507790000.00,387.54,,
15/01/2016,430.26,430.26,364.33,364.33,153351000.00,6489870000.00,364.33,,
14/01/2016,432.29,433.32,427.85,430.31,43945500.00,6519110000.00,430.31,,
13/01/2016,434.67,435.19,424.44,432.37,173888000.00,6553350000.00,432.37,,
12/01/2016,448.18,448.18,435.69,435.69,115607000.00,6755220000.00,435.69,,
11/01/2016,448.70,450.66,443.86,448.43,40450000.00,6761090000.00,448.43,,
10/01/2016,448.24,448.31,440.35,447.99,35995900.00,6752210000.00,447.99,,
9/01/2016,453.38,454.64,446.89,447.61,32278000.00,6828000000.00,447.61,,
8/01/2016,457.54,462.93,447.94,453.23,56993000.00,6888600000.00,453.23,,
7/01/2016,430.01,458.77,429.08,458.05,87562200.00,6472580000.00,458.05,,
6/01/2016,431.86,431.86,426.34,429.11,34042500.00,6498830000.00,429.11,,
5/01/2016,433.07,434.18,429.68,431.96,34522600.00,6515380000.00,431.96,,
4/01/2016,430.06,434.52,429.08,433.09,38477500.00,6468180000.00,433.09,,
3/01/2016,433.58,433.74,424.71,430.01,39633800.00,6519500000.00,430.01,,
2/01/2016,434.62,436.06,431.87,433.44,30096600.00,6533630000.00,433.44,,
1/01/2016,430.72,436.25,427.52,434.33,36278900.00,6473530000.00,434.33,,
31/12/2015,425.88,432.92,418.74,430.57,45996600.00,6399190000.00,430.57,,
30/12/2015,433.30,434.39,422.08,426.62,46889400.00,6508960000.00,426.62,,
29/12/2015,422.10,432.98,420.63,432.98,51596500.00,6339010000.00,432.98,,
28/12/2015,423.34,429.77,418.48,422.28,49638600.00,6356100000.00,422.28,,
27/12/2015,416.51,424.01,408.88,422.82,53591200.00,6251440000.00,422.82,,
26/12/2015,455.76,457.49,405.76,417.27,116166000.00,6838480000.00,417.27,,
25/12/2015,454.86,458.31,452.08,455.65,39078500.00,6823120000.00,455.65,,
24/12/2015,443.09,458.46,443.08,454.99,57157200.00,6645120000.00,454.99,,
23/12/2015,436.72,444.53,436.62,442.40,47161400.00,6547850000.00,442.4,,
22/12/2015,437.44,443.69,435.52,436.57,50840400.00,6556960000.00,436.57,,
21/12/2015,442.84,444.73,427.31,438.64,77639700.00,6636280000.00,438.64,,
20/12/2015,462.23,462.65,434.34,442.69,75409400.00,6925030000.00,442.69,,
19/12/2015,463.55,465.58,456.77,462.32,47892700.00,6942950000.00,462.32,,
18/12/2015,455.85,465.18,454.94,463.62,60220100.00,6825640000.00,463.62,,
17/12/2015,454.78,457.86,448.86,456.08,47978400.00,6807850000.00,456.08,,
16/12/2015,465.21,465.21,443.85,454.93,107944000.00,6962090000.00,454.93,,
15/12/2015,443.88,465.32,443.88,465.32,83121100.00,6640850000.00,465.32,,
14/12/2015,433.27,447.14,430.46,444.18,130496000.00,6480070000.00,444.18,,
13/12/2015,431.66,441.68,426.27,433.76,55050600.00,6454430000.00,433.76,,
12/12/2015,452.34,469.10,410.74,435.00,131969000.00,6761730000.00,435,,
11/12/2015,415.28,451.94,415.28,451.94,110944000.00,6206150000.00,451.94,,
10/12/2015,417.99,419.51,411.55,415.48,52138900.00,6244360000.00,415.48,,
